#,Job Title,ID,Employer,Vacancies,Estimated Start Date,Estimated End Date,Internship/Project Description,Learning Outcomes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
40,Intern- Informatics Marketing Excellence,167322,Waters Pacific Pte Ltd,1,06/01/2022,12/30/2022,"Overview

The intern - Informatics Marketing Excellence will be part of APAC Marketing team, will be supporting Informatics Marketing team in digital Marketing and Data Analysis

Responsibilities

1. Interest in marketing especially digital marketing
2. Strong with data analysis
3. Minimum knowledge of computer operation, programming background a plus
4. Experience in using Microsoft Office (Excel, Powerpoint, Word)
5. Enthusiastic for learning new platforms such as CRM/ON24/6Connex
6. Good communication and soft skills
7. Positive attitude and task-oriented

Qualifications

Education: Polytechnic/A-Level/Degree/Diploma/Post-Diploma

Company Description
Waters Corporation (NYSE: WAT), the world's leading specialty measurement company, has pioneered chromatography, mass spectrometry and thermal analysis innovations serving the life, materials, and food sciences for more than 60 years. With more than 7,000 employees worldwide, Waters operates directly in 35 countries, including 15 manufacturing facilities, with products available in more than 100 countries. Our team focuses on creating business advantages for laboratory-dependent organizations to enable significant advancement in healthcare delivery, environmental management, food safety, and water quality.   

Working at Waters enables our employees to unlock the potential of their careers. Our global team is driven by purpose. We strive to be better, learn and improve every day in everything we do. We’re the problem solvers and innovators that aren’t afraid to take risks to transform the world of human health and well-being. We’re all in it together delivering benefit as one to provide the insights needed today in order to solve the challenges of tomorrow. ","Responsibilities

1. Interest in marketing especially digital marketing
2. Strong with data analysis
3. Minimum knowledge of computer operation, programming background a plus
4. Experience in using Microsoft Office (Excel, Powerpoint, Word)
5. Enthusiastic for learning new platforms such as CRM/ON24/6Connex
6. Good communication and soft skills
7. Positive attitude and task-oriented

Qualifications

Education: Polytechnic/A-Level/Degree/Diploma/Post-Diploma",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
43,Data Analytics Intern,163556,National University Health System (NUHS - Group Level),5,07/04/2022,10/28/2022,"At NUHS AIO- Management Decision Support (MDS) Office, we support the organisation in drawing meaningful insights to develop automated data products from healthcare data. We invite you to join us for this meaningful internship to assist us in projects that makes an impact for Singapore’s healthcare system. As Intern in Management Decision Support Office, you will be exposure in real world application of data analytics is used in healthcare setting with domain application. It is also expected you will assist in the preparation of a cluster-level analytics workshop for senior leadership.

Job Responsibilities

·Support the department with data analysis of healthcare projects
Perform data cleaning, data preparation, data transformation and data visualization
·Support the department for upcoming workshop event
Any ad-hoc task assigned by the department

Requirements

·Students pursuing a degree in Business, Business Analytics & Operations Management, Computer Science, Information System & Analytics, Mathematics. Economics or any other relevant degree
·Able to commit for the period of 3 or 6 months
·An interest in healthcare and data analysis
·Proficient in Microsoft Excel and other MS office software
·Proficient in at least one programming language, such as Python and SQL
·Critical thinking and analytical skills
·Completion of at least one of the following modules would be advantageous:
·Data Analytics/ Programming
·Data Modelling and Visualisation
·Good problem-solving skills
·Strong communications and people skills
·Having any experience in organizing events/workshop in school or past work experience is a plus, but optional
·A good team player, able to work in multidisciplinary project teams",Data Analyst Projects,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44,Data Science Intern,167495,Activate Interactive Pte Ltd,1,07/01/2022,12/31/2024,"What will you do?

Assist data scientist in performing public healthcare research and development in line with the organization's vision within the digital health and wellness domain
Perform on-site or off-site data collection, data organization storage and processing
Develop data-driven solutions and insights based on data mining, statistical modelling and machine learning methods
Perform algorithm testing and validation
Documentation of research, experiments and modelling findings/results
Opportunity to be the co-author of our research publications

What are we looking for?

Passionate about data science and good working knowledge of Python, SQL and R
Good understanding or experience in signal processing and machine learning is required
Keen interest in digital healthcare, wellness and fitness domain
A 'go with the flow' and positive attitude, adaptable to change and energetic
Passionate about learning and working with new technologies
A natural tenacity, resilience and determination

Note: Year 3 or final year in Data Science, Computer Science, Computer Engineering or related discipline","Data Science Interns will be able to develop data-driven solutions and insights based on data mining, statistical modelling and machine learning methods.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
45,Intern - Data Analyst,167468,AkzoNobel ,1,07/01/2022,12/31/2022,"You, as part of the data scientist team under the guidance of an assigned mentor, will be involved in smart down-selection of new coating candidates.

In your role you will:
• Develop framework to identify new potential coating candidates quicker and with less effort
• Compare coatings performance between similar coating products
• Identify candidates which have low chance of success and stop working on them
• Manage risk of product launch with greater understanding of probability of success vs potential issues in-field

Requirements:
• Currently persuing Bachelor’s Degree in Data Science & Analytics, Statistics, Business Analytics or a related discipline
• Proficient in Excel
• Familiar with Python, R & SQL skills
• Familiar with data visualisation tools such as Tableau, Microsoft Power BI

• An inquisitive mind with a passion about data and wants to make an impact in R&D of product development
• Has the ability to use analytical skills to draw connections using data and provide actionable recommendations
• Excellent written and verbal communication skills

- Transport pick-up at designated MRT stations / lunch provided.","·Gain experience in analysing real-world data, report writing and providing recommendations for decision-making
·Learn how to extract, transform and load existing data for analysis and modelling
·Gain experience coding in common programming language",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
46,"Intern - Data Analyst, Product Management",168226,AkzoNobel ,2,07/01/2022,12/31/2022,"Do you want to experience what a data analyst is like working in a Product Management department of a well-known MNCs? If you like analysing data and extracting insights to drive decision-making in Product Management and Project Management, you are in for the real deal! Our Product Management team is currently looking for a data analyst intern who is keen to explore the meaning behind the data and provide valuable insights to improve our current line of Paint products.

About us

We’re in a unique position to show how passionately we care about society, the world we live in and making new discoveries. By using the transformative power of paints and coatings, we can deliver the sustainable and innovative solutions that our customers, communities – and the planet – are increasingly relying on. Our world class portfolio of brands – including Dulux, International, Sikkens and Interpon – is trusted by customers around the globe. We’re active in more than 150 countries and have set our sights on becoming the global industry leader. It’s what you’d expect from a pioneering paints company that’s committed to science-based targets and is taking genuine action to address globally relevant challenges and protect future generations.

Job Description

You, as the data Analyst under the guidance of an assigned mentor, will be involved in Product  Analysis,  In your role you will:

·         Evaluates products and forecasts performance

·         Generates reports and presentations on results findings

·         Monitor’s product performance

·         Analyses market data, trends, and behaviours

·         Provides recommendations on product launch strategies

Requirements

·         Currently persuing Bachelor’s Degree in Data Science & Analytics, Statistics, Business Analytics or a related discipline

·         Proficient in Excel

·         Familiar with data visualisation tools such as Microsoft Power BI

·         Willing to commit the whole internship duration

Who we are looking for

·         An inquisitive mind with a passion about data and wants to make an impact in product development

·         Has the ability to use analytical skills to draw connections using data and provide actionable recommendations

·         Excellent written and verbal communication skills

Work Location: Changi Business Park","·You will gain experience in analysing real-world data, report writing and providing recommendations for decision-making
·You will learn how to extract, transform and load existing data for analysis and modelling",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
47,Data Science Intern,168194,A*STAR - Diagnostics Development Hub (DXD),1,08/01/2022,12/23/2022,"1. To work proactively with project team and collaborators to define analysis questions, results interpretation and assist in project planning
2. Design, development, and deployment of machine learning models
3. Validation and testing of model performance
4. Communicate regularly with the IT and software development team","1. Capability building for machine learning related workflow
2. Understand the MLops pipeline
3. Learn machine learning documentation requirements",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
48,Data Scientist Intern,167841,BioFourmis Pte Ltd,2,07/01/2022,01/31/2023,"Responsibilities / Scope: 

Evaluate and improve biomedical machine learning algorithms.

Requirements: 

Basic understanding in signal processing and machine learning techniques. Python coding skill is required.","Training Objectives

Requirement

Algorithm scope:

·       Indication of use

·       Engine system I/O

·       Target patients

Understand system requirement.

Able to revise the I/O for future integration

Algorithm evaluation:

·       Algorithm objectives

·       database information

·       Testcases

·       Performance metrics

Understand current accuracy.

Understand the Pros / Cons of current algorithms.

Initial evaluation report

Algorithm improvement:

·       Existing literature.

·       Research or develop plan.

Understand existing literature and their possible scenarios. To improve the performance, draft research plan.  ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
49,Post-graduate Internship: Sensor Physics (EM),167764,Haliburton Far East Pte Ltd,4,07/01/2021,12/30/2021,"Sensor Physics Research Team - Electromagnetics

Participate a (multiples of) 6-month internship with Halliburton
4-MC will be given per 6 months. Assessment will be carried out in
the interim and upon completion of the internship.
Monthly stipend and academic leaves to be provided        

Responsibilities

Low-frequency EM applications in formation evaluation
Development of FEM, FDTD or IE Forward modelling algorithms
Planning and executing field tests related to sensor system
developments.

Requirements:

Postgraduate students, majored in, but not limited to, Physics,
Mathematics, Computer Science, Electrical & Electronic
Engineering, Mechanical Engineering, Civil Engineering
Proficient in numerical analysis and coding in MATLAB/Python/C++.

Recommended Expertise:

Experience in developing EM modelling or inversion algorithms.
Experience in modelling/designing/testing EM antennas & sensors
Understanding of well logging or subsurface detection applications.",Develop EM forward modeling/inversion in Halliburton,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
50,Intern- APAC Segment Marketing (Data Analytic),167588,Waters Pacific Pte Ltd,1,06/01/2022,12/30/2022,"The intern - APAC Segement Marketing is for individuals who have a passion for analytical instrumentation marketing 

Responsibilities

Identify top 50 Pharma accounts in different countries to generate a new lead and create a country-specific target list.
Identify 10 new accounts in the segments weekly and generate an internal database ready to be adapted for upcoming events across APAC.
Target 10 competitive accounts by mapping their operations and organization structure and business potential.

Qualifications

Educational background in Pharmacy/ analytical chemistry/ science or related
Candidate should have a good understanding of the Pharma, Food, Chemical Materials and Academic Research sector.
Knowledge of MS Office Tools, Outlook, social platforms and LinkedIn.
Have urgency to act on task allocated, with an open mindset like an explorer, good communication and time management skills.

Company Description
Waters Corporation (NYSE: WAT), the world's leading specialty measurement company, has pioneered chromatography, mass spectrometry and thermal analysis innovations serving the life, materials, and food sciences for more than 60 years. With more than 7,000 employees worldwide, Waters operates directly in 35 countries, including 15 manufacturing facilities, with products available in more than 100 countries. Our team focuses on creating business advantages for laboratory-dependent organizations to enable significant advancement in healthcare delivery, environmental management, food safety, and water quality.   

Working at Waters enables our employees to unlock the potential of their careers. Our global team is driven by purpose. We strive to be better, learn and improve every day in everything we do. We’re the problem solvers and innovators that aren’t afraid to take risks to transform the world of human health and well-being. We’re all in it together delivering benefit as one to provide the insights needed today in order to solve the challenges of tomorrow. ","Responsibilities

Identify top 50 Pharma accounts in different countries to generate a new lead and create a country-specific target list.
Identify 10 new accounts in the segments weekly and generate an internal database ready to be adapted for upcoming events across APAC.
Target 10 competitive accounts by mapping their operations and organization structure and business potential.

Qualifications

Educational background in Pharmacy/ analytical chemistry/ science or related
Candidate should have a good understanding of the Pharma, Food, Chemical Materials and Academic Research sector.
Knowledge of MS Office Tools, Outlook, social platforms and LinkedIn.
Have urgency to act on task allocated, with an open mindset like an explorer, good communication and time management skills.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
51,Quantitative Research & Business Analytics Intern,167541,Beavo Investment Pte. Ltd.,2,07/04/2022,12/30/2022,"Company Description
 
BEAVO (www.beavoinvest.com) is a Web 3.0 technology company focusing on developing tools and services to help users invest. Its flagship product, InvestBot.IO, to be launched in late 2022, is the world's first online robot that helps users buy and sell NFT automatically. It aims to become a social trading platform by allowing users to copy trades by experienced traders or join investment DAOs (Decentralized Autonomous Organization) formed by people they trust.
 
Responsibilities

1、Analysis and mining of financial data, to discover patterns in cryptocurrency prices and develop quantitative models for trading strategies
2、Assist fund managers to deploy quantitative strategies in cryptocurrency trading
 
Requirements

1、 Bachelor's, Master's or PhD degree candidates
2、 Major in computer science, mathematics, physics, electrical engineering or other scientific disciplines
3、 Proficiency in Python
4、 Experience in math or data science competitions, such as Kaggle, is a plus","Through working closely with experienced professionals in the fields, interns are expected to learn and gain first-hand experience in the following areas: quantitative analysis of financial time-series data, machine learning techniques for making predictions, data cleaning and data management tools, trading strategy research and development, etc.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
53,Data Analytics Intern,168660,Neuron Mobility Pte Ltd,5,07/11/2022,12/02/2022,"Neuron is the leading shared micromobility operator in APAC and has also expanded into the United Kingdom, South Korea and Canada. We partner with cities to connect people and places in a safe, convenient and fun way. We are driven to help the world build a more prosperous and sustainable future through new ways of moving and connecting.

Neuron launched the world’s first docked e-scooter in Singapore in 2016 and the first shared e-scooter programme in 2017. We develop our own industry-leading e-scooters, which are purpose built for sharing and safety. We also set the industry standard for technology that manages them. Neuron has launched an impressive range of world firsts, particularly when it comes to safety. We currently operate in several cities across ANZ, three in the United Kingdom, two in South Korea and most recently launched in Canada.

The Role

You would have the opportunity to be a critical member of Neuron’s data team and be involved in various exciting projects that contribute to the growth of business. This role will provide a great opportunity of learning and exposure to both data engineering and data analytics.  
 
What You’ll Do:

Support data pipeline integration and maintenance
Conduct quality assurance of user data tracking, ensuring data governance and quality
Conduct data collection and analysis to support cross-functional product and business analytics including reporting and dashboarding
Build automation to save operational cost

What You'll Need: 

Current studies in Computer Science, Statistics, Analytics or other data related fields
Able to commit at least 3 days a week for 6 months or 5 days a week for 3 months
Attention to details is a must-have
Good understanding of database
Programming experience, preferably SQL and Python
Experience managing activities or projects is a plus
Adaptable self-starter with strong willingness to learn and strong work ethic and ability to handle different work streams under time constraints
Comfortable operating in a cross-functional and hyper-growth environment

Our Values

Make It Happen

Drive to deliver results with the highest impact and be committed to follow through. Continuously optimise through collaboration to achieve the best collective outcomes.

Be Proactive

Take active steps and be the driver to improve things, for yourself, your team and the cities we serve. Relish the chance if this leads you outside your normal scope.

Trust Facts Over Opinions

Decisions should be evidence-based. Assess situations fairly, using reason and logic rather than unverified opinions wherever possible.

Stay Curious

Ask questions, challenge assumptions, learn from mistakes and be ready to leave behind what you thought you knew before.

Do More With Less

Both time and resources are finite. Balance your priorities and think strategically about how you can maximise your impact and the return on investment of your resources.

If you are passionate about making a real-time impact and want the opportunity to play an instrumental part in our growth story, we want you riding for our team!

 ","·Support data pipeline integration and maintenance
·Conduct quality assurance of user data tracking, ensuring data governance and quality
·Conduct data collection and analysis to support cross-functional product and business analytics including reporting and dashboarding
·Build automation to save operational cost",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
54,Data Engineering Intern,168664,Neuron Mobility Pte Ltd,2,07/11/2022,12/02/2022,"Neuron is the leading shared micromobility operator in APAC and has also expanded into the United Kingdom, South Korea and Canada. We partner with cities to connect people and places in a safe, convenient and fun way. We are driven to help the world build a more prosperous and sustainable future through new ways of moving and connecting.

Neuron launched the world’s first docked e-scooter in Singapore in 2016 and the first shared e-scooter programme in 2017. We develop our own industry-leading e-scooters, which are purpose built for sharing and safety. We also set the industry standard for technology that manages them. Neuron has launched an impressive range of world firsts, particularly when it comes to safety. We currently operate in several cities across ANZ, three in the United Kingdom, two in South Korea and most recently launched in Canada.

The Role

You would have the opportunity to be a critical member of Neuron’s data team and be involved in various exciting projects that contribute to the growth of business. This role will provide a great opportunity of learning and exposure to data engineering, data analytics and cloud services.  

What You’ll Do:

ETL pipelines creation
Machine learning data processing
Machine learning apps provisioning
Data migration and integration
Data pipelining
Business analytics reporting and dashboarding

What You'll Need: 

Current studies in Computer Science, Information System, Computer Engineering, or other data related fields
Able to commit at least 3 days a week for 6 months or 5 days a week for 3 months
Good understanding of cloud service, database
Programming experience, preferably SQL and Python
Knowledge of tools like Gits, Jira, docker and etc is a plus
Experience managing activities or projects is a plus.
Adaptable self-starter with strong willingness to learn and strong work ethic and ability to handle different work streams under time constraints.
Comfortable operating in a cross-functional and hyper-growth environment

Our Values

Make It Happen

Drive to deliver results with the highest impact and be committed to follow through. Continuously optimise through collaboration to achieve the best collective outcomes.

Be Proactive

Take active steps and be the driver to improve things, for yourself, your team and the cities we serve. Relish the chance if this leads you outside your normal scope.

Trust Facts Over Opinions

Decisions should be evidence-based. Assess situations fairly, using reason and logic rather than unverified opinions wherever possible.

Stay Curious

Ask questions, challenge assumptions, learn from mistakes and be ready to leave behind what you thought you knew before.

Do More With Less

Both time and resources are finite. Balance your priorities and think strategically about how you can maximise your impact and the return on investment of your resources.

If you are passionate about making a real-time impact and want the opportunity to play an instrumental part in our growth story, we want you riding for our team!
","·ETL pipelines creation
·Machine learning data processing
·Machine learning apps provisioning
·Data migration and integration
·Data pipelining
·Business analytics reporting and dashboarding",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
55,Health Insights Singapore Project (Data Analytics) Dec-May23,169202,Health Promotion Board,1,01/03/2023,06/30/2023,"Looking for an internship that actually makes a difference?
Join us at the Forefront of Shaping Healthier Lives

Overview
The Health Promotion Board’s vision is to make Singapore a nation of healthier people.
Come be a part of this journey if you’re passionate about creating boundary-pushing work that drives behavioral change.

You will be a part of Health Insights Singapore (hiSG) project which is a technology-enabled population health cohort studies to understand the health behaviours and lifestyles of Singapore residents.

HPB is looking for an intern to support the hiSG team. Through the internship, you will:
• Develop skills and gain experience on the data structure of app-based studies, full cycle of developing and testing hypotheses, preparing and conducting analyses on big data.
• Present findings and data visualizations

What You Can Expect as an Intern
You will assist in the analysis of data collected via mobile application and wearable devices from hiSG

• Support preparation and transformation of big data collected via mobile application and wearable from hiSG
• Perform statistical analyses and data visualizations to test hypotheses, associations between variables, trends over time, cluster analysis and communicate findings
• Write and amend scripts in R Program for the above

You will be assigned a mentor and will be provided with on the job training.

Be Part of the Team
Join us if you are a dynamic and self-motivated individual with a keen interest in contributing to our work on public health, You should have the skills to use use R Program to manipulate/transform data and draw insights from large data sets. You should have solid statistical knowledge and strong programming skills.

Join us by submitting your application via this school Portal. We welcome both credit and non-credit bearing internships. Internship may start in Dec/ Jan and end in May/Jun/Jul depending on your availability. Please indicate your available dates in your CV.

We regret that only shortlisted candidates will be contacted. ","·Gain practical knowledge of implementing a technology-enabled cohort study, including participant management, and the different parties involved.
·Develop skills and gain experience on the data structure of app-based studies, full cycle of developing and testing hypotheses, preparing and conducting analyses on big data
·Present findings and data visualizations",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
56,R&D Internship in Artificial Intelligence (AI) technologies,165154,LRDTECH PTE. LTD.,2,07/01/2022,12/30/2022,"Company Description

LRDTECH is a Singapore technology startup backed by one of the largest energy companies in the World to create breakthrough Artificial Intelligence (AI) technologies for the energy industry.

Internship Description 

·LRDTECH offers internships to BSc and MSc students with a background in science and computing.
 
·During the internship, you will join our R&D team to assist with research and development work on our AI technology platform. Internship positions are available to work on various aspects of the technology including Deep Learning/AI algorithms, data science libraries, scientific and numerical models, data structures, high-performance computing, etc.
 
·The duration of the internship is 3 to 6 months.
 
·Subject to your good work performance, you will be offered a full-time position as R&D Engineer or R&D Scientist upon graduation. Sign-on bonuses will be provided upon confirmation as full-time staff (T&C apply)
 
·The internship remuneration ranges from S$ 2,000 – S$ 4,000 per month depending on the candidate’s profile and degree.
 
Some of the reasons to join us:

Challenge: You will work to solve some of the most challenging scientific problems in AI / data science with deep real-world impact.

Remuneration: We offer attractive remuneration packages with high performance bonuses.

People and team: You will work in close collaboration with a team of seasoned AI experts and PhDs.
 
Skill development: You will learn many new skills in highly-valued fields such as Artificial Intelligence, Deep Learning, Large-Scale Computing, etc.

Publications: You will be offered opportunities to publish your research work with the Company in top scientific conferences and journals.

To apply, you must be:

Enrolled in a BSc or MSc in a field related to Computing, Engineering, Mathematics or Physics.   
Have a GPA of 4.
Have good programming skills in Python.
Have good analytic skills and enjoy intellectual challenges.
Proficiency in low-level programming languages (e.g. C/C++) and good skills in fundamental science (e.g. Mathematics, Physics, Mechanics, etc.) are a strong plus but not a hard requirement.
Note: The work and data involved in the internship are subject to confidentiality. Kindly arrange for a discussion with NUS Staff Advisor for specific details. ","Learning Outcome:

Data analysis, Design thinking, People management, Project Management, Research Methodologies.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
